Gene,Frequency
ARIH2OS,0.00294985250737463
TBC1D19,0.0176991150442478
HIST1H2BC,0.0147492625368732
TREML1,0.00294985250737463
NPM2,0.00294985250737463
UBQLN1,0.0206489675516224
MAGEA10,0.0117994100294985
NAT10,0.0324483775811209
OR8K3,0.0176991150442478
NUP107,0.0324483775811209
KRT28,0.0206489675516224
GH1,0.0117994100294985
SLC26A11,0.0265486725663717
CTC1,0.0442477876106195
KLK6,0.0117994100294985
ADAM30,0.0324483775811209
COG2,0.023598820058997
SLC35C2,0.0176991150442478
TADA3,0.023598820058997
CSN2,0.00589970501474926
ZC2HC1A,0.00589970501474926
LHX3,0.00884955752212389
RMI1,0.023598820058997
HNRNPH2,0.00589970501474926
SLC6A14,0.0147492625368732
RHOXF1,0.00884955752212389
IRAK1,0.0147492625368732
DUSP13,0.0147492625368732
NFRKB,0.0147492625368732
ANO5,0.0383480825958702
FADS3,0.0176991150442478
TRIM3,0.0324483775811209
THRSP,0.00589970501474926
COX10,0.0265486725663717
C19orf44,0.0265486725663717
OR7G2,0.0176991150442478
MTOR,0.106194690265487
APH1A,0.00294985250737463
ZSCAN20,0.0383480825958702
EPHA10,0.0501474926253687
TIMP3,0.023598820058997
UGT1A6,0.00589970501474926
PRKD3,0.0383480825958702
DEFB135,0.00589970501474926
HPS6,0.0206489675516224
CCNY,0.00589970501474926
HTR3A,0.0265486725663717
NAP1L4,0.00589970501474926
LPAR5,0.0147492625368732
TTC8,0.0176991150442478
ZNF768,0.0176991150442478
RP11.80F22.9,0.00884955752212389
SEPT12,0.00589970501474926
CLEC4M,0.0117994100294985
AMY1A,0.00294985250737463
RSPO4,0.0206489675516224
ZAP70,0.0412979351032448
COL23A1,0.0206489675516224
RNF8,0.023598820058997
PEX6,0.0265486725663717
ADAM7,0.0589970501474926
RBM18,0.0117994100294985
FRA10AC1,0
C14orf183,0.0117994100294985
CDYL2,0.0265486725663717
ZNF653,0.023598820058997
SLC17A7,0.023598820058997
PAFAH2,0.0265486725663717
MIR34A,0
DTD1,0.0147492625368732
SRSF6,0.023598820058997
NPBWR2,0.0117994100294985
ECEL1,0.0353982300884956
ANKRD20A8P,0.023598820058997
P2RY13,0.023598820058997
SSR3,0.00884955752212389
GLRA3,0.0206489675516224
FZD9,0.0147492625368732
MUM1L1,0.0265486725663717
TYSND1,0.00589970501474926
EXOC3L4,0.0206489675516224
INF2,0.0383480825958702
NOP9,0.0294985250737463
USE1,0.00589970501474926
OR2Z1,0.0176991150442478
PCNA,0.00884955752212389
CCDC115,0.00589970501474926
ABCG8,0.0294985250737463
CAMKMT,0.00589970501474926
PPIL4,0.023598820058997
LYNX1,0.00884955752212389
SERPINA7,0.0176991150442478
ZMYM3,0.0471976401179941
SMC3,0.0294985250737463
RAG2,0.0147492625368732
AOC4P,0.0176991150442478
PVRL4,0.0117994100294985
RGS1,0.00884955752212389
LPAR3,0.0147492625368732
ABCG1,0.0206489675516224
SREBF2,0.0294985250737463
PRSS45,0.00294985250737463
OR2Y1,0.0176991150442478
CCDC170,0.0294985250737463
SNRNP48,0.0117994100294985
MRPL32,0.0117994100294985
C8orf76,0.00589970501474926
TGFBR1,0.0324483775811209
MFRP,0.0412979351032448
G2E3,0.023598820058997
TCF12,0.0383480825958702
IL16,0.0442477876106195
SSTR5,0.00589970501474926
ZNF440,0.0117994100294985
BCAM,0.0265486725663717
ZNF586,0.0206489675516224
SLC45A3,0.023598820058997
SLC45A1,0.0324483775811209
GPBAR1,0.00884955752212389
WDR43,0.0117994100294985
ABCC5,0.0412979351032448
PPIL6,0.0117994100294985
FTSJ1,0.0176991150442478
IL22,0.00884955752212389
TRAV16,0
CALR3,0.023598820058997
ZNF790,0.0294985250737463
MCL1,0
MDM4,0.0117994100294985
DEFB125,0.00589970501474926
ANKRD36C,0.0353982300884956
C3orf22,0
ZNF518B,0.0294985250737463
EXOC1,0.0324483775811209
MYOZ3,0.0117994100294985
PSMB8,0.0117994100294985
ANO9,0.0176991150442478
ZSCAN29,0.0294985250737463
CYP4F2,0.0265486725663717
ZC3H12A,0.0206489675516224
PTPRA,0.0147492625368732
WFDC8,0.00294985250737463
SF3B1,0.0471976401179941
OR2F2,0.0117994100294985
TTTY11,0
ABCG4,0.0265486725663717
SERPINA12,0.0176991150442478
FCRLA,0.0117994100294985
RNF207,0.0176991150442478
YIPF4,0.00884955752212389
SUSD1,0.0176991150442478
OR13H1,0.0117994100294985
ARAF,0.0442477876106195
FOLR1,0.0147492625368732
MIR758,0
IGHV3.64,0.00294985250737463
POTEB2,0.0147492625368732
PRKCSH,0.0294985250737463
ZNF491,0.0176991150442478
LYPD4,0.00884955752212389
C1orf100,0.0176991150442478
LRRC3,0.00589970501474926
SGSM1,0.0501474926253687
CFC1,0.00294985250737463
B3GNT7,0.0206489675516224
TMEM156,0.0147492625368732
ABLIM3,0.0442477876106195
PTN,0.0206489675516224
IQCE,0.0353982300884956
LCN1,0
MAGEA1,0.0117994100294985
KIF4A,0.0383480825958702
EXOC7,0.0147492625368732
PSAT1,0.0117994100294985
OR51A2,0.0147492625368732
MS4A7,0.0117994100294985
VWCE,0.0383480825958702
DYRK2,0.0117994100294985
KIFC3,0.0294985250737463
E2F4,0.0176991150442478
CHST6,0.0176991150442478
AMY1C,0.00589970501474926
ABCA4,0.0914454277286136
ADM2,0.0117994100294985
MLPH,0.0147492625368732
ECT2L,0.0176991150442478
REPIN1,0.0117994100294985
ELN,0.0265486725663717
GTF2IRD1,0.0383480825958702
AZGP1,0.00589970501474926
AKAP4,0.0324483775811209
RSU1,0.0117994100294985
BIRC2,0.0117994100294985
CATSPER4,0.0176991150442478
GFPT1,0.0176991150442478
ABCG2,0.0324483775811209
RP11.50E11.3,0.0206489675516224
GTSF1L,0.00294985250737463
EPPIN,0
C4orf46,0.00589970501474926
BRD8,0.0442477876106195
TMEM161B,0.0147492625368732
DNAI1,0.0324483775811209
MPZL2,0.00589970501474926
CRIP1,0
PPP2R5E,0.023598820058997
PAPLN,0.0501474926253687
DNM1P46,0.00884955752212389
YWHAE,0.00884955752212389
SRP68P3,0.00589970501474926
KRT13,0.0117994100294985
SS18,0.00589970501474926
PADI3,0.0265486725663717
RGL1,0.0147492625368732
DISP1,0.0619469026548673
GRHL3,0.0176991150442478
SLC32A1,0.0501474926253687
APOBEC3H,0.00884955752212389
ST6GAL1,0.00589970501474926
PRKCD,0.0265486725663717
TERT,0.0117994100294985
GABRA1,0.0412979351032448
C6orf211,0.0117994100294985
MYCT1,0.0176991150442478
RUNX2,0.023598820058997
ZPBP,0.023598820058997
GABRE,0.0176991150442478
CNKSR2,0.0412979351032448
P2RY4,0.023598820058997
GPR143,0.0147492625368732
RSU1P2,0.0176991150442478
SELPLG,0.0147492625368732
KRT222,0.0176991150442478
ACPT,0.0176991150442478
ZNF470,0.0294985250737463
DDX59,0.0176991150442478
NFIB,0.023598820058997
PACS1,0.023598820058997
SIPA1L1,0.0707964601769911
CCDC33,0.0117994100294985
PEX11A,0.00294985250737463
ENO3,0.0206489675516224
ZNF45,0.0353982300884956
TMC4,0.0206489675516224
SLC9C2,0.0383480825958702
AIDA,0.0206489675516224
CD8A,0.00294985250737463
TRIM43,0.0206489675516224
DIMT1,0.00884955752212389
SEC63,0.0265486725663717
GNAT3,0.023598820058997
TRIM55,0.0471976401179941
ST14,0.0176991150442478
GAS2,0.0117994100294985
BDNF,0.0117994100294985
DTX4,0.0324483775811209
OR5A1,0.00884955752212389
C11orf24,0.00589970501474926
HEBP1,0.00589970501474926
GPR18,0.00884955752212389
MIR323B,0.00294985250737463
OR11H6,0.00884955752212389
MIS18BP1,0.0265486725663717
ADCK1,0.0206489675516224
DPEP1,0.00884955752212389
LLGL2,0.0265486725663717
CCDC57,0.0265486725663717
PPP4R1,0.0324483775811209
DENND2C,0.0589970501474926
BANF2,0.00884955752212389
SLC23A2,0.0294985250737463
LINC00207,0.00884955752212389
TNFAIP6,0.0117994100294985
PRDM5,0.0294985250737463
PLAGL1,0.00884955752212389
GPR124,0.0265486725663717
APBB1IP,0.0294985250737463
OR9G4,0.0117994100294985
KLC2,0.0353982300884956
RP11.556N21.1,0.0294985250737463
CKMT1A,0.00294985250737463
OTOP3,0.0265486725663717
TRMT1,0.0147492625368732
MAB21L3,0.00589970501474926
SGSM3,0.0265486725663717
FETUB,0.0265486725663717
RBMS3,0.0324483775811209
AP3S1,0.00884955752212389
AGPAT1,0.0147492625368732
SPDEF,0.0176991150442478
ANKRD6,0.0442477876106195
GHRHR,0.00294985250737463
MMP21,0.0265486725663717
PPP3CB,0.0147492625368732
OR52E6,0.00884955752212389
LHX5,0.0147492625368732
ASPSCR1,0.0176991150442478
LMAN1,0.0147492625368732
AKAP8,0.0324483775811209
RCN3,0.0176991150442478
ANGPTL1,0.023598820058997
HNRNPU,0.0117994100294985
TESK2,0.0265486725663717
GLP1R,0.023598820058997
SRPK2,0.0176991150442478
GPR37,0.0324483775811209
HNRNPA2B1,0.0147492625368732
TPST1,0.0117994100294985
FGL1,0.0147492625368732
PCMTD1,0.0206489675516224
STK3,0.0265486725663717
KCNQ1,0.0324483775811209
OR5M8,0.0206489675516224
SLC12A4,0.0206489675516224
RHBDL1,0.0147492625368732
SNX11,0.00884955752212389
UTS2R,0.00884955752212389
FFAR1,0.00294985250737463
ZFP82,0.0176991150442478
SIGLEC5,0.0206489675516224
SYT2,0.0147492625368732
HSD11B1,0.00589970501474926
SYNDIG1,0.0206489675516224
TEKT4P2,0.00884955752212389
PDE1A,0.0206489675516224
DNAJB11,0.00884955752212389
RPS12,0
HLA.DRB5,0
MRPL13,0.00884955752212389
RPS6KA3,0.0147492625368732
XK,0.0265486725663717
ANXA8L1,0
APOF,0.00884955752212389
IGHV3.23,0.00884955752212389
RFX7,0.0648967551622419
PAM16,0.00294985250737463
TMC6,0.0294985250737463
CANT1,0.0117994100294985
KRBA2,0.0147492625368732
PIAS4,0.0294985250737463
CR2,0.0383480825958702
ACBD3,0.00884955752212389
MC3R,0.023598820058997
C2orf62,0.0147492625368732
AMBN,0.0206489675516224
TRIM38,0.0117994100294985
MYOD1,0.0176991150442478
CDKL1,0.00589970501474926
GCNT3,0.00884955752212389
RASGRF1,0.0619469026548673
MYO19,0.0294985250737463
SPIRE1,0.00884955752212389
ILF3,0.0265486725663717
LDLR,0.023598820058997
FPR3,0.0176991150442478
PEX19,0.00294985250737463
MECOM,0.056047197640118
LIMCH1,0.0353982300884956
FTMT,0.023598820058997
FCHSD1,0.0353982300884956
DCAF13,0.0206489675516224
AP3M2,0.0206489675516224
ZNF618,0.0324483775811209
OR10A3,0.0176991150442478
SMAGP,0
EPB42,0.023598820058997
CTIF,0.0147492625368732
CRLF1,0.00589970501474926
FOSB,0.0117994100294985
RRNAD1,0.023598820058997
CYP4A11,0.0206489675516224
LRP8,0.00589970501474926
CTBS,0.00884955752212389
REV1,0.0412979351032448
SEPT10,0.00884955752212389
MTA3,0.0147492625368732
PCDHB13,0.0353982300884956
VPS11,0.0383480825958702
MRGPRX1,0.0294985250737463
CLCN7,0.0324483775811209
KRT14,0.00884955752212389
SLC25A52,0.0206489675516224
KDELR1,0.0147492625368732
FBXO7,0.0147492625368732
MANF,0.0117994100294985
NXPH1,0.0147492625368732
IL7,0.0147492625368732
C9orf131,0.0412979351032448
EIF2S3,0.00884955752212389
OR4D5,0.0176991150442478
PTPN11,0.023598820058997
CEP170B,0.0471976401179941
IGHV3.43,0.00589970501474926
BNIP3P1,0.023598820058997
ONECUT2,0.0265486725663717
WIZ,0.0383480825958702
PLIN4,0.056047197640118
KHSRP,0.0383480825958702
TNIP1,0.023598820058997
GALNT10,0.023598820058997
TCF21,0.00884955752212389
MDC1,0.0471976401179941
TRIM24,0.0412979351032448
NOS3,0.0619469026548673
SOHLH1,0.00589970501474926
BAG1,0
ACTA2,0.00884955752212389
KIAA1377,0.0412979351032448
APLP2,0.0176991150442478
CAPRIN2,0.0353982300884956
TGM5,0.0412979351032448
VWA3A,0.0383480825958702
CAPNS1,0.00884955752212389
LILRB1,0.0265486725663717
GALP,0.00294985250737463
MARCH4,0.023598820058997
ABHD10,0.00589970501474926
ARPC4,0.00294985250737463
LRAT,0.00294985250737463
AFAP1,0.0206489675516224
CCDC112,0.0176991150442478
LHFPL2,0.00589970501474926
AIM1,0.0412979351032448
TBC1D32,0.0412979351032448
IMPDH1,0.00884955752212389
UBE3C,0.0324483775811209
BAZ1B,0.0324483775811209
SULF1,0.0501474926253687
C9orf66,0.0117994100294985
DNTT,0.023598820058997
CLMP,0.0265486725663717
CCDC34,0.0147492625368732
BCDIN3D,0.00884955752212389
ACYP1,0.00294985250737463
MAG,0.0324483775811209
CYP2S1,0.0147492625368732
TNFRSF4,0.00294985250737463
LRRC52,0.0176991150442478
SELE,0.0265486725663717
GIPC2,0.00884955752212389
ZSWIM3,0.0176991150442478
DERL3,0
ASNSD1,0.0324483775811209
STRN,0.0176991150442478
UFSP2,0.0117994100294985
RANBP17,0.0442477876106195
SVOPL,0.0265486725663717
VAV2,0.023598820058997
TGIF2LY,0.00589970501474926
FFAR4,0.0147492625368732
C12orf50,0.0147492625368732
CHP2,0.00589970501474926
GPR161,0.023598820058997
CHGB,0.0265486725663717
POM121L9P,0.0206489675516224
CCDC66,0.0294985250737463
MATR3,0.0353982300884956
NFX1,0.0206489675516224
PDZD3,0.0176991150442478
LRRC55,0.00884955752212389
UNC119B,0.00294985250737463
NTN4,0.0324483775811209
ASGR2,0.00589970501474926
AC103809.2,0.00589970501474926
RBMXL1,0.0117994100294985
PKNOX1,0.00884955752212389
SPATC1L,0.0176991150442478
AMOTL2,0.00884955752212389
TRIM59,0
C3orf67,0.023598820058997
JADE1,0.0471976401179941
KATNA1,0.0117994100294985
SYTL3,0.0176991150442478
ATXN1,0.0412979351032448
MICB,0.00589970501474926
OR13F1,0.0206489675516224
RUSC2,0.0412979351032448
OR52B2,0.0117994100294985
RNASE6,0.00294985250737463
SAMD14,0.023598820058997
CREB3L3,0.00884955752212389
ELSPBP1,0.00294985250737463
PMVK,0.00589970501474926
SEMA4C,0.0265486725663717
GPR6,0.0206489675516224
WBSCR17,0.079646017699115
LPAR1,0.0176991150442478
GOLGA6D,0.00884955752212389
DECR2,0.0176991150442478
ACSF2,0.00884955752212389
AMY2A,0.0206489675516224
KLHDC7A,0.0147492625368732
DNAJC10,0.0353982300884956
TACR3,0.0206489675516224
SHROOM1,0.00884955752212389
NADK2,0.00294985250737463
DAAM2,0.0619469026548673
OR5C1,0.023598820058997
GLT1D1,0.0117994100294985
PLA2G4E,0.0147492625368732
KRT12,0.023598820058997
SRSF2,0.00294985250737463
UXS1,0.0206489675516224
TM4SF19,0.0265486725663717
AASS,0.0412979351032448
CXorf23,0.0117994100294985
SERPING1,0.0147492625368732
IGHG3,0.0147492625368732
GPR68,0.0206489675516224
ARRDC4,0.00294985250737463
MPG,0.0147492625368732
ZNF688,0.0117994100294985
ZNRF1,0.00884955752212389
FECH,0.00884955752212389
PKN1,0.0442477876106195
ZNF525,0.023598820058997
MMEL1,0.0294985250737463
ZNF335,0.0442477876106195
ELFN2,0.0265486725663717
HAT1,0.0147492625368732
SLC12A7,0.0501474926253687
NIM1K,0.0265486725663717
USP49,0.0176991150442478
CADPS2,0.0530973451327434
CDK13,0.0294985250737463
SLURP1,0.00884955752212389
GAD2,0.0294985250737463
ATHL1,0.023598820058997
RBM14,0.0147492625368732
TXNRD1,0.0294985250737463
SLC6A12,0.0147492625368732
TMEM55B,0.0117994100294985
B4GALT6,0.0176991150442478
ATP8B1,0.0442477876106195
ENOSF1,0.0117994100294985
POLD1,0.0707964601769911
AGO3,0.0353982300884956
HSD17B4,0.0117994100294985
TIMD4,0.023598820058997
HIST1H1B,0.0117994100294985
ZNF696,0.0117994100294985
FAM69B,0.00294985250737463
CTSL,0.00884955752212389
CTR9,0.056047197640118
SPATA19,0.00884955752212389
ARNTL2,0.0412979351032448
ASB8,0.00884955752212389
SMARCC2,0.0294985250737463
CDK17,0.0147492625368732
TAT,0.023598820058997
HOXB13,0.00589970501474926
LCE1F,0.00589970501474926
TOMM40L,0.00884955752212389
MECR,0.00884955752212389
ALS2CR12,0.00884955752212389
SEC62,0.00884955752212389
WWC1,0.0324483775811209
TMEM174,0.00589970501474926
SNX9,0.0147492625368732
HLA.F,0.00884955752212389
MAPK13,0.00589970501474926
PCM1,0.0530973451327434
CYBB,0.0176991150442478
GDF2,0.0383480825958702
ME3,0.0147492625368732
NFYB,0.00589970501474926
LRTM2,0.0147492625368732
SLC16A13,0.0206489675516224
KCTD2,0.00884955752212389
CCDC42,0.0206489675516224
TEAD2,0.0265486725663717
DMAP1,0.0147492625368732
FOXS1,0.0176991150442478
COL18A1.AS1,0.0117994100294985
MPP4,0.0294985250737463
GPR75,0.0176991150442478
AADAC,0.0206489675516224
SCAP,0.0294985250737463
DENND6A,0.0353982300884956
CSN3,0.0176991150442478
HDAC2,0.023598820058997
INSL6,0.023598820058997
METTL17,0.00589970501474926
SERPINA3,0.00589970501474926
OGFOD1,0.00589970501474926
SNORD3B.1,0
VEZF1,0.0147492625368732
MRPS12,0.00294985250737463
ZNF546,0.0294985250737463
GPR153,0.0176991150442478
PIGU,0.0117994100294985
RBM38,0.0147492625368732
KRTAP19.4,0.00294985250737463
IGLV2.33,0.00294985250737463
UPP2,0.00294985250737463
ANKRD36B,0.0147492625368732
IFT57,0.0147492625368732
KIF3A,0.0324483775811209
OPRM1,0.0324483775811209
ZNF165,0.0147492625368732
GSTK1,0.00589970501474926
RBM33,0.0324483775811209
SH2D1A,0.00589970501474926
ARFGAP2,0.0117994100294985
MS4A1,0.0117994100294985
KIF26A,0.0678466076696165
HEXA,0.00589970501474926
CCDC155,0.0176991150442478
ACTL9,0.0353982300884956
NOTCH2NL,0.0117994100294985
BFSP1,0.0206489675516224
SLC30A3,0.00589970501474926
CCDC132,0.0412979351032448
REPS2,0.0206489675516224
SPAG7,0
ZNF570,0.0176991150442478
USP41,0.0117994100294985
CXorf56,0.0117994100294985
PTER,0.023598820058997
MMP17,0.00884955752212389
CYP27B1,0.0206489675516224
MIR16.1,0.00294985250737463
TMOD3,0.00589970501474926
RNMTL1,0.0147492625368732
ZNF254,0.0206489675516224
DPT,0.00294985250737463
YOD1,0.00884955752212389
LDLRAD2,0.00884955752212389
GBP7,0.023598820058997
RPL5,0.0147492625368732
L3MBTL1,0.0294985250737463
IGKV1D.42,0.00589970501474926
OR14J1,0.0176991150442478
STARD3NL,0.00589970501474926
AMDHD1,0.0147492625368732
LTBP4,0.0589970501474926
SRPR,0.0117994100294985
DCN,0.0206489675516224
NPRL3,0.0176991150442478
CX3CL1,0.0176991150442478
ACP6,0.0117994100294985
RBBP5,0.00884955752212389
COL8A2,0.0176991150442478
MCOLN2,0.0147492625368732
BUB1,0.0383480825958702
DTX3L,0.0147492625368732
CHSY3,0.0265486725663717
PSORS1C1,0.00589970501474926
TDRD7,0.0294985250737463
GALT,0.0176991150442478
RNF128,0.0265486725663717
OR4X2,0.00884955752212389
SMTNL1,0.0147492625368732
CD248,0.0383480825958702
BCL7A,0.00589970501474926
ACSM4,0.0294985250737463
RBM25,0.0324483775811209
LRRC28,0.0176991150442478
NAPG,0.0117994100294985
ERCC1,0.0117994100294985
PRR12,0.079646017699115
CCDC19,0.0442477876106195
GBP3,0.0147492625368732
ADRM1,0.0117994100294985
OSBP2,0.00884955752212389
IFT80,0.0471976401179941
PHOX2B,0.0206489675516224
BTBD9,0.0147492625368732
DSP,0.0648967551622419
TES,0.0176991150442478
RAD23B,0.00884955752212389
RRAGA,0.00294985250737463
CCL19,0
PAX5,0.0353982300884956
BNIP3,0.00294985250737463
AGAP6,0.0206489675516224
MRGPRX4,0.0147492625368732
STX5,0.0147492625368732
FAM181B,0.0147492625368732
KIAA0430,0.0530973451327434
SMTNL2,0.00884955752212389
GLTSCR2,0.023598820058997
SRM,0.00294985250737463
TCHH,0.0825958702064897
OR11L1,0.0176991150442478
WFDC13,0
INPP5D,0.0353982300884956
DZIP3,0.0353982300884956
CEP70,0.0324483775811209
FNDC3B,0.0412979351032448
LRRC3B,0.0147492625368732
EFNA5,0.00294985250737463
GIMAP6,0.0117994100294985
COQ4,0.0117994100294985
SHB,0.0147492625368732
SOX3,0.0176991150442478
KLHL15,0.00884955752212389
NUFIP1,0.0176991150442478
CDC42EP4,0.0176991150442478
ATCAY,0.0294985250737463
ZNF672,0.0206489675516224
HS1BP3,0.0147492625368732
RPL15,0.00294985250737463
TRIM23,0.00884955752212389
TSGA13,0.0117994100294985
HOMER3,0.0147492625368732
DDX11L1,0.00294985250737463
WDR65,0.0206489675516224
CCDC149,0.0117994100294985
RSPO3,0.0206489675516224
HSD17B10,0.00884955752212389
CD19,0.0353982300884956
KRTAP4.4,0.00294985250737463
PIGN,0.0147492625368732
ZNF443,0.0324483775811209
ZNF787,0.00294985250737463
SZRD1,0.00294985250737463
LIN28A,0.00589970501474926
ESF1,0.023598820058997
GPR110,0.0265486725663717
ANXA1,0.0147492625368732
KCNJ5,0.0176991150442478
GPR114,0.0176991150442478
XYLT2,0.0412979351032448
NOL11,0.0117994100294985
RASAL3,0.0412979351032448
CCDC94,0.00294985250737463
GALE,0.00589970501474926
SIK1,0.0294985250737463
PLS1,0.023598820058997
CRYGS,0.00589970501474926
HPSE,0.0324483775811209
ARHGEF35,0
RNH1,0.0117994100294985
TMEM41B,0.00884955752212389
MARS,0.0265486725663717
TSPAN31,0.00589970501474926
RSL1D1,0.0176991150442478
GGT1,0.0176991150442478
IWS1,0.0147492625368732
TEKT4,0.0176991150442478
UQCRQ,0
PTCD2,0.0147492625368732
ASZ1,0.0147492625368732
TFPI2,0.0206489675516224
FUT3,0.0117994100294985
MBIP,0.00589970501474926
TNNT1,0.00294985250737463
FAM46C,0.00884955752212389
ZNF697,0.0117994100294985
AQP10,0.0117994100294985
CD207,0.0176991150442478
IGKV2.30,0.00589970501474926
ARL8B,0.0176991150442478
RBM27,0.0383480825958702
POU5F1,0.0147492625368732
NEU1,0.0206489675516224
EYA1,0.023598820058997
OR13C8,0.0176991150442478
MAGEB4,0.0176991150442478
RGN,0
PDE3A,0.0619469026548673
B4GALNT3,0.0147492625368732
SUPT20H,0.0147492625368732
EIF2AK4,0.0383480825958702
PIAS1,0.0353982300884956
MYOM1,0.0442477876106195
BPIFA3,0.0206489675516224
OLIG2,0.00589970501474926
DRD5,0.0383480825958702
CTD.2139B15.2,0
PIM1,0.0117994100294985
WDR86,0.0176991150442478
SKAP2,0.00884955752212389
OTUD6A,0.0265486725663717
PCDH11Y,0.0353982300884956
NHLRC2,0.0206489675516224
IQCK,0.00589970501474926
RHBDL3,0.0147492625368732
POLRMT,0.0589970501474926
TMEM50A,0.00589970501474926
CASS4,0.0383480825958702
ICOSLG,0.0206489675516224
SLC35F5,0.0117994100294985
LTF,0.0206489675516224
DHX30,0.0530973451327434
IFRD2,0.0206489675516224
PRSS48,0.0117994100294985
FGF18,0.00884955752212389
TAS2R41,0.00884955752212389
ADAM22,0.0176991150442478
ZNF3,0.0117994100294985
SLC45A4,0.0353982300884956
DNASE1L1,0
HYOU1,0.0265486725663717
MAPK1IP1L,0.00589970501474926
FUS,0.00589970501474926
MON1B,0.0471976401179941
ELMO2,0.0147492625368732
APPL1,0.0353982300884956
ADAMTS8,0.0353982300884956
MRPL23,0
ANO1,0.0206489675516224
PAAF1,0.0117994100294985
CCDC60,0.0206489675516224
MLLT6,0.0324483775811209
TMEM241,0.00884955752212389
LGALS13,0.0147492625368732
CEACAM7,0.00884955752212389
ZNF417,0.023598820058997
ANP32E,0.00589970501474926
PCDH7,0.0707964601769911
CXCL6,0.00589970501474926
UNC5CL,0.0176991150442478
ATP6V1G1,0.00589970501474926
NSMF,0.0117994100294985
ADRA2A,0.0206489675516224
CHRNA10,0.00884955752212389
TCN1,0.00884955752212389
KLRG1,0.0117994100294985
EBPL,0.0117994100294985
TINF2,0.00589970501474926
ZBTB25,0.0147492625368732
C14orf159,0.0117994100294985
COX8C,0.00589970501474926
DOK6,0.0147492625368732
BABAM1,0.0117994100294985
ZNF446,0.0117994100294985
SLAMF8,0.00294985250737463
SOAT1,0.0176991150442478
ZNF683,0.023598820058997
PTCH2,0.0383480825958702
RFC4,0.0176991150442478
TGFBR2,0.0501474926253687
CLOCK,0.023598820058997
MTURN,0.0117994100294985
MLXIPL,0.0265486725663717
KIAA0196,0.023598820058997
DEFA5,0
TMEM70,0.00589970501474926
RXRA,0.0265486725663717
SLC25A14,0.0176991150442478
UBE2NL,0.0117994100294985
PIM2,0.0147492625368732
EDA2R,0.0147492625368732
SPDYC,0.00884955752212389
PARP4,0.0294985250737463
IRF8,0.00884955752212389
CD209,0.00589970501474926
HNRNPLL,0.00884955752212389
TRABD2A,0.0176991150442478
CEP41,0.0176991150442478
SRPK3,0.0117994100294985
IL15RA,0.00884955752212389
UBQLN3,0.0353982300884956
MRE11A,0.0176991150442478
PIWIL4,0.0176991150442478
INHBE,0.00884955752212389
SNORD114.20,0
ZNF609,0.0530973451327434
C15orf26,0.00589970501474926
PAQR4,0.00884955752212389
RNF40,0.0501474926253687
ZNF23,0.0117994100294985
CD7,0.00884955752212389
SNAP47,0.023598820058997
GFI1,0.0117994100294985
CBS,0.0176991150442478
ALLC,0.0176991150442478
TGFA,0.00294985250737463
CRELD1,0.00294985250737463
PPIC,0.00294985250737463
AP3B1,0.0294985250737463
CCNE2,0.0147492625368732
PAMR1,0.0265486725663717
CRADD,0.00589970501474926
SPERT,0.0265486725663717
STRN3,0.0176991150442478
GLG1,0.0383480825958702
CBFA2T3,0.0294985250737463
PEX12,0.00589970501474926
P2RX5,0.00589970501474926
RABEP1,0.00884955752212389
OR10H1,0.0265486725663717
RP11.417J8.6,0.0206489675516224
PIAS3,0.023598820058997
LCE3E,0.00884955752212389
ZNF124,0.0117994100294985
ARHGEF16,0.0206489675516224
CST1,0.00589970501474926
PROKR2,0.0147492625368732
IL36B,0
GALNT5,0.0265486725663717
AQP12A,0.00589970501474926
IGKV1.16,0.00884955752212389
PLCD1,0.0294985250737463
CXXC4,0.00589970501474926
KLHL5,0.0412979351032448
DGKQ,0.00589970501474926
AACSP1,0.00589970501474926
MYLIP,0.00884955752212389
KHDC3L,0.00884955752212389
AGTR2,0.0117994100294985
MAGEC3,0.0530973451327434
TSPAN9,0.0117994100294985
CDC42BPB,0.0589970501474926
IGHV3.72,0.00589970501474926
PSMB11,0.0117994100294985
ZNF286B,0.023598820058997
CCDC8,0.0206489675516224
PAX7,0.0265486725663717
MSL3P1,0.0176991150442478
KNG1,0.0176991150442478
IQCF3,0.0176991150442478
GYPA,0.0117994100294985
OSMR,0.0589970501474926
DOPEY1,0.0707964601769911
NSUN5,0.0265486725663717
PON1,0.0206489675516224
C9orf156,0.0117994100294985
CXorf57,0.0353982300884956
ATE1,0.00884955752212389
EGR2,0.0442477876106195
IGHV1.45,0.00294985250737463
SMEK1,0.0117994100294985
CIITA,0.0501474926253687
CTU2,0.0176991150442478
BCL2,0.00589970501474926
RGL4,0.0147492625368732
FSTL1,0.0176991150442478
PCDHB3,0.0530973451327434
DLD,0.0265486725663717
C8orf34,0.0265486725663717
QRFP,0.00884955752212389
MBL2,0.0147492625368732
SLC4A1,0.0412979351032448
BEST2,0.0117994100294985
MAP1S,0.0412979351032448
TMCO1,0.0117994100294985
KIF17,0.0471976401179941
C20orf196,0.00589970501474926
SLC19A1,0.023598820058997
GNB1L,0.0294985250737463
PDCD1,0.0147492625368732
ARL6,0.0147492625368732
ST3GAL6,0.023598820058997
GNPDA1,0.0117994100294985
EEF1A1,0.0176991150442478
GBX1,0.00884955752212389
RP11.113D6.10,0.00294985250737463
OR10W1,0.00589970501474926
