Gene,Frequency
TLE2,0.0257142857142857
GNA11,0.0114285714285714
GNA15,0.00857142857142857
CELF5,0.00285714285714286
CEP89,0.0228571428571429
WDR88,0.0257142857142857
PDCD2L,0
ZNF302,0.02
ZNF30,0.0171428571428571
GRAMD1A,0.0142857142857143
FXYD3,0.00571428571428571
FAM187B,0.0142857142857143
LSR,0.0342857142857143
GIPC3,0.0228571428571429
FFAR2,0.0114285714285714
DMKN,0.0114285714285714
HAUS5,0.0314285714285714
KIRREL2,0.0257142857142857
ZNF146,0.00571428571428571
ZNF566,0.0142857142857143
ZNF850,0.00571428571428571
ZNF568,0.04
MRPL54,0.0114285714285714
ZNF573,0.0228571428571429
SIPA1L3,0.0314285714285714
SPINT2,0.00571428571428571
GGN,0.0142857142857143
RASGRP4,0.00571428571428571
EIF3K,0.00285714285714286
ACTN4,0.0285714285714286
CAPN12,0.0257142857142857
LGALS4,0.0228571428571429
NFKBIB,0.0142857142857143
DAPK3,0.0114285714285714
IFNL2,0.00857142857142857
SAMD4B,0.0228571428571429
PAF1,0.02
ZBTB7A,0.0228571428571429
SERTAD1,0.00857142857142857
MAP2K2,0.0171428571428571
MIA,0.0142857142857143
CYP2B7P,0.00857142857142857
TMEM91,0.00857142857142857
BCKDHA,0.04
ARHGEF1,0.0457142857142857
CEACAM8,0.00571428571428571
TEX101,0.00285714285714286
ETHE1,0.00285714285714286
SRRM5,0.0114285714285714
SMG9,0.00857142857142857
ZNF230,0.02
CTC.512J12.6,0.00285714285714286
PVR,0.00285714285714286
CEACAM16,0.0142857142857143
CBLC,0.00857142857142857
PVRL2,0.0114285714285714
LRG1,0.00857142857142857
APOE,0.0114285714285714
RELB,0.02
CLASRP,0.0257142857142857
PPM1N,0.0171428571428571
OPA3,0.00285714285714286
GIPR,0.00571428571428571
QPCTL,0.00285714285714286
SIX5,0.0285714285714286
DMPK,0.0228571428571429
IRF2BP1,0.00285714285714286
IGFL4,0
IGFL1,0.00571428571428571
ZC3H4,0.0457142857142857
CCDC9,0.02
EHD2,0.0285714285714286
SULT2A1,0.00857142857142857
PLIN3,0.0114285714285714
CCDC114,0.0114285714285714
EMP3,0.00857142857142857
SYNGR4,0.0171428571428571
CYTH2,0.00285714285714286
ARRDC5,0.0114285714285714
FUT2,0.0171428571428571
FUT1,0.0257142857142857
TULP2,0.02
DHDH,0.00857142857142857
SCAF1,0.0371428571428571
TSKS,0.0228571428571429
PNKP,0.00285714285714286
ZNF473,0.0285714285714286
NAPSB,0.00857142857142857
NR1H2,0.0171428571428571
ASPDH,0.0114285714285714
KLK4,0.0171428571428571
KDM4B,0.0314285714285714
KLK5,0.0114285714285714
KLK9,0.02
KLK10,0.00285714285714286
KLK11,0.00857142857142857
LIM2,0.0171428571428571
ZNF175,0.0285714285714286
ZNF613,0.0142857142857143
PPP2R1A,0.0371428571428571
ZNF880,0.0314285714285714
ZNF528,0.0314285714285714
ZNF808,0.0542857142857143
ZNF701,0.02
ZNF888,0
MIR519C,0
MIR516A2,0
CACNG7,0.0257142857142857
ZNRF4,0.0171428571428571
NDUFA3,0.00857142857142857
TSEN34,0.0142857142857143
FCAR,0.00857142857142857
RDH13,0.0171428571428571
SUV420H2,0.00857142857142857
TMEM190,0.00571428571428571
FIZ1,0.0228571428571429
U2AF2,0.02
NLRP9,0.0457142857142857
ZFP28,0.0371428571428571
ZNF264,0.0285714285714286
ZNF805,0.0257142857142857
ZNF548,0.0171428571428571
ZNF749,0.0257142857142857
VN1R1,0.0142857142857143
ZNF772,0.02
ZNF549,0.02
ZNF551,0.0171428571428571
AC003006.7,0.00285714285714286
ZNF776,0.0142857142857143
FUT6,0.00857142857142857
ZNF814,0.0371428571428571
C19orf18,0.0114285714285714
ZSCAN18,0.0114285714285714
ZNF497,0.0257142857142857
CHMP2A,0.00571428571428571
MZF1,0.02
HCN2,0.0142857142857143
MLLT1,0.0285714285714286
SLC25A41,0.0114285714285714
SLC25A23,0.0257142857142857
DENND1C,0.0228571428571429
RNF126,0.0142857142857143
TRIP10,0.00571428571428571
INSR,0.0371428571428571
C19orf59,0
TRAPPC5,0.00857142857142857
CLEC4G,0.00857142857142857
MAP2K7,0.0314285714285714
KANK3,0.00571428571428571
ZNF414,0.00857142857142857
ZNF558,0.00857142857142857
R3HDM4,0.0142857142857143
ZNF699,0.0228571428571429
ZNF560,0.0314285714285714
ARID3A,0.0114285714285714
ZNF121,0.0171428571428571
ZNF561,0.00285714285714286
AGL,0.0485714285714286
SLC30A7,0.00857142857142857
FAM102B,0.00857142857142857
WDR47,0.0285714285714286
TAF13,0.0114285714285714
SORT1,0.0228571428571429
SYPL2,0.0114285714285714
AMIGO1,0.0142857142857143
GPR61,0.02
GSTM3,0.02
STRIP1,0.02
KCNA10,0.0342857142857143
DENND2D,0.02
CHI3L2,0.00857142857142857
C1orf162,0.00285714285714286
CAPZA1,0.0114285714285714
SLC16A1,0.0285714285714286
LRIG2,0.0285714285714286
TNFRSF18,0.00285714285714286
RSBN1,0.0171428571428571
DCLRE1B,0.0114285714285714
TRIM33,0.0342857142857143
SIKE1,0.00285714285714286
TSHB,0.00285714285714286
VANGL1,0.0228571428571429
TRIM45,0.04
VTCN1,0.0142857142857143
GDAP2,0.0171428571428571
WDR3,0.0314285714285714
HSD3B2,0
PHGDH,0.00857142857142857
HMGCS2,0.0142857142857143
TNFRSF8,0.02
SCNN1D,0.02
PUSL1,0.00571428571428571
DVL1,0.0171428571428571
PRAMEF11,0.00571428571428571
AURKAIP1,0
CCNL2,0.0228571428571429
MRPL20,0.00571428571428571
NBPF9,0.0142857142857143
RP11.458D21.5,0
PEX11B,0.00857142857142857
NBPF11,0
NBPF12,0.0114285714285714
BCL9,0.0828571428571429
SSU72,0.00571428571428571
NBPF20,0.00285714285714286
PLEKHO1,0.0171428571428571
C1orf54,0
PRPF3,0.02
RPRD2,0.04
CTSS,0.0171428571428571
CERS2,0.00857142857142857
ANXA9,0.0142857142857143
PRUNE,0.00571428571428571
C1orf56,0.00571428571428571
PI4KB,0.0228571428571429
SELENBP1,0.00571428571428571
PSMB4,0.00857142857142857
CGN,0.0342857142857143
SNX27,0.0228571428571429
MRPL9,0.0114285714285714
THEM5,0.0114285714285714
S100A10,0
LCE2D,0.00857142857142857
SPRR3,0.0114285714285714
S100A8,0.00857142857142857
S100A7,0.0142857142857143
S100A4,0.00857142857142857
S100A3,0
ILF2,0.00285714285714286
C1orf43,0.00571428571428571
PYGO2,0.0285714285714286
DCST1,0.0371428571428571
EFNA3,0.00285714285714286
HCN3,0.02
PKLR,0.0257142857142857
TMEM51,0.00571428571428571
MSTO1,0.00857142857142857
YY1AP1,0.0257142857142857
GON4L,0.0542857142857143
MEX3A,0.0171428571428571
SLC25A44,0.00571428571428571
MEF2D,0.0114285714285714
LRRC71,0.02
CDK11B,0.0257142857142857
FCRL6,0.0142857142857143
VSIG8,0.00857142857142857
RSC1A1,0.00857142857142857
KCNJ10,0.0142857142857143
COPA,0.0257142857142857
SLAMF6,0
SLC25A34,0.00285714285714286
CD244,0.0171428571428571
USF1,0.00857142857142857
USP21,0.02
FCER1G,0
APOA2,0
C1orf192,0.00571428571428571
HSPA6,0.0257142857142857
FCGR2B,0.00285714285714286
C1orf110,0.00857142857142857
CLCNKB,0.0228571428571429
ARHGEF19,0.0171428571428571
MGST3,0.00285714285714286
FAM78B,0.0342857142857143
FBXO42,0.0114285714285714
MAEL,0.0228571428571429
TBX19,0.0142857142857143
NBPF1,0.0257142857142857
SCYL3,0.0257142857142857
TNFSF18,0.00571428571428571
TNFSF4,0.00857142857142857
DARS2,0.0285714285714286
ZBTB37,0.0142857142857143
RCC2,0.0171428571428571
RASAL2,0.0285714285714286
XPR1,0.0342857142857143
MR1,0.0228571428571429
SHCBP1L,0.0285714285714286
SMG7,0.0314285714285714
C1orf21,0.00571428571428571
FAM129A,0.0285714285714286
TRMT1L,0.0228571428571429
C1orf27,0.0114285714285714
ALDH4A1,0.0228571428571429
RGS2,0.0114285714285714
UCHL5,0.00571428571428571
B3GALT2,0.02
GABRD,0.0171428571428571
CFHR2,0.0171428571428571
ZBTB41,0.0371428571428571
C1orf106,0.0257142857142857
TNNI1,0.0114285714285714
NAV1,0.0457142857142857
IPO9,0.0285714285714286
RABIF,0.00285714285714286
KLHL12,0.00571428571428571
ADORA1,0.0171428571428571
LINC00303,0.00285714285714286
ETNK2,0.00571428571428571
REN,0.02
PLA2G2F,0.00571428571428571
UBXN10,0.00285714285714286
LEMD1,0.0114285714285714
CDK18,0.0142857142857143
C1orf186,0.00857142857142857
CTSE,0.00857142857142857
SRGAP2,0.0485714285714286
RASSF5,0.0171428571428571
PFKFB2,0.0228571428571429
PINK1,0.0257142857142857
DDOST,0.00857142857142857
RCOR3,0.0314285714285714
TRAF5,0.0171428571428571
INTS7,0.0314285714285714
DTL,0.0257142857142857
TMEM206,0.0114285714285714
RPS6KC1,0.0285714285714286
BROX,0.00571428571428571
TLR5,0.0228571428571429
CAPN2,0.02
TP53BP2,0.0342857142857143
WNT4,0.0142857142857143
ENAH,0.02
LEFTY1,0.00571428571428571
LIN9,0.00571428571428571
ZNF678,0.02
WNT9A,0.0342857142857143
TRIM11,0.00571428571428571
ABCB10,0.0285714285714286
C1QB,0.00857142857142857
PGBD5,0.0314285714285714
GNPAT,0.0171428571428571
EXOC8,0.0171428571428571
SPRTN,0.0257142857142857
RER1,0.00285714285714286
KDM1A,0.0114285714285714
PEX10,0.00857142857142857
B3GALNT2,0.00285714285714286
NID1,0.0714285714285714
EDARADD,0.00857142857142857
ASAP3,0.0257142857142857
MDS2,0.00285714285714286
RPL11,0.00285714285714286
HMGCL,0
PANK4,0.02
IL22RA1,0.00857142857142857
TFB2M,0.0142857142857143
ZNF695,0.0142857142857143
ZNF670,0.0171428571428571
GCSAML,0.00857142857142857
NIPAL3,0.02
SH3BP5L,0.00571428571428571
TNFRSF14,0.00857142857142857
SRRM1,0.04
RUNX3,0.0142857142857143
RHCE,0.0114285714285714
AUNIP,0
STMN1,0
PDIK1L,0.00285714285714286
UBXN11,0.0114285714285714
ZDHHC18,0.00285714285714286
GPATCH3,0.0114285714285714
C1orf172,0.0171428571428571
SLC9A1,0.0257142857142857
MAP3K6,0.0285714285714286
WASF2,0.0114285714285714
XKR8,0.0171428571428571
EYA3,0.0114285714285714
PTAFR,0
ATPIF1,0.00285714285714286
SESN2,0.0228571428571429
MED18,0.00571428571428571
PHACTR4,0.0228571428571429
YTHDF2,0.0171428571428571
PRDM16,0.0485714285714286
SERINC2,0.0171428571428571
SPOCD1,0.02
EIF3I,0.0142857142857143
LCK,0.0114285714285714
HDAC1,0.0114285714285714
ZBTB8A,0.00857142857142857
ZBTB8OS,0
YARS,0.0114285714285714
RNF19B,0.0114285714285714
ADC,0.0114285714285714
GJB5,0.00285714285714286
GJA4,0.0142857142857143
ZMYM4,0.0542857142857143
KIAA0319L,0.0428571428571429
TP73.AS1,0.0114285714285714
EVA1B,0.00857142857142857
STK40,0.0142857142857143
CDCA8,0.00857142857142857
INPP5B,0.0171428571428571
SF3A3,0.00571428571428571
UTP11L,0.00857142857142857
PPIEL,0
HEYL,0.0114285714285714
BMP8B,0.00285714285714286
TRIT1,0.00857142857142857
MFSD2A,0.0228571428571429
RLF,0.0371428571428571
SMAP2,0.0114285714285714
ZFP69,0.00857142857142857
EXO5,0.00571428571428571
GUCA2B,0.00571428571428571
ZNF691,0.0114285714285714
C1orf210,0.00285714285714286
HYI,0.00571428571428571
ST3GAL3,0.0171428571428571
KLF17,0.0257142857142857
BEST4,0.0142857142857143
PLK3,0.0142857142857143
UROD,0.00285714285714286
NASP,0.0257142857142857
DMBX1,0.0171428571428571
MOB3C,0.00571428571428571
CYP4A22,0.0285714285714286
STIL,0.0171428571428571
FAF1,0.0257142857142857
TTC39A,0.02
EPS15,0.0257142857142857
NRD1,0.04
KTI12,0.00285714285714286
ZFYVE9,0.0371428571428571
ORC1,0.0342857142857143
COA7,0.00285714285714286
ECHDC2,0.0171428571428571
TMEM59,0.00285714285714286
PARS2,0.00571428571428571
TACSTD2,0.00857142857142857
C1orf87,0.02
USP1,0.02
ATG4C,0.0114285714285714
ROR1,0.02
UBE2U,0.0142857142857143
CACHD1,0.0514285714285714
TNFRSF25,0.00857142857142857
ZBTB48,0.0228571428571429
SLC35D1,0.00285714285714286
IL23R,0.00571428571428571
SERBP1,0.00571428571428571
DIRAS3,0.00571428571428571
WLS,0.00571428571428571
CRYZ,0.0228571428571429
ST6GALNAC5,0.0257142857142857
FUBP1,0.0257142857142857
PARK7,0.00857142857142857
SSX2IP,0.0114285714285714
DDAH1,0.00857142857142857
ZNHIT6,0.0228571428571429
ODF2L,0.0228571428571429
SEP15,0
HS2ST1,0.0171428571428571
SAMD11,0.0171428571428571
GTF2B,0.0171428571428571
GBP2,0.0171428571428571
LRRC8D,0.00857142857142857
GPR157,0.0114285714285714
TGFBR3,0.0285714285714286
MTF2,0.02
SLC44A3,0.0171428571428571
ANKEF1,0.0228571428571429
SLX4IP,0.00857142857142857
FKBP1A,0.00857142857142857
NDUFAF5,0.0171428571428571
NSFL1C,0.02
FLRT3,0.0257142857142857
RP4.576H24.4,0.00285714285714286
SNRPB2,0.00571428571428571
RRBP1,0.0285714285714286
OVOL2,0.00571428571428571
DZANK1,0.0285714285714286
SEC23B,0.00571428571428571
RIN2,0.0285714285714286
RP4.777D9.2,0.00285714285714286
XRN2,0.0228571428571429
PAX1,0.0228571428571429
CSTL1,0.00571428571428571
CST3,0.00285714285714286
GGTLC1,0.0114285714285714
APMAP,0.0257142857142857
ABHD12,0.0114285714285714
GINS1,0.00285714285714286
NANP,0
PCED1A,0.0114285714285714
DEFB116,0.0114285714285714
DEFB119,0
ID1,0.00285714285714286
GNRH2,0.00571428571428571
UBOX5,0.00571428571428571
COMMD7,0.00571428571428571
BPIFB6,0.0371428571428571
BPIFB1,0.0228571428571429
SNTA1,0.02
EIF2S2,0.00571428571428571
AHCY,0.0171428571428571
NRSN2,0.00857142857142857
PROCR,0.0114285714285714
GDF5,0.0371428571428571
RBM39,0.0114285714285714
EPB41L1,0.0342857142857143
AAR2,0.0142857142857143
NDRG3,0.00571428571428571
SAMHD1,0.0257142857142857
SRC,0.0114285714285714
TRIB3,0.00857142857142857
ACTR5,0.0171428571428571
SPEF1,0.00285714285714286
DHX35,0.02
SMOX,0.02
SGK2,0.0171428571428571
TBC1D20,0.0142857142857143
TTPAL,0.0114285714285714
SERINC3,0.00285714285714286
KCNK15,0.00857142857142857
YWHAB,0.00857142857142857
WFDC12,0.00285714285714286
SEMG2,0.0342857142857143
SYS1,0.00571428571428571
WFDC10B,0
WFDC3,0.00571428571428571
ACOT8,0.00571428571428571
NEURL2,0.00857142857142857
CTSA,0.0171428571428571
PLTP,0.0171428571428571
PCIF1,0.0171428571428571
SLC13A3,0.0371428571428571
ZMYND8,0.0542857142857143
CSNK2A1,0.0171428571428571
CBLN4,0.0171428571428571
FAM210B,0
GPCPD1,0.0171428571428571
SPO11,0.0114285714285714
RAE1,0.02
C20orf85,0.00857142857142857
VAPB,0.00571428571428571
APCDD1L,0.0257142857142857
NELFCD,0.00571428571428571
SYCP2,0.0571428571428571
MIR646,0
LRRN4,0.0114285714285714
NTSR1,0.0171428571428571
SRMS,0.0228571428571429
TNFRSF6B,0.00285714285714286
TPD52L2,0.00857142857142857
SCRT2,0.00571428571428571
ANKRD20A11P,0.00285714285714286
BTG3,0.00857142857142857
CYYR1,0.00571428571428571
USP16,0.02
GART,0.00285714285714286
DONSON,0.00857142857142857
CRYZL1,0.00857142857142857
CHAF1B,0.0114285714285714
CLDN14,0
HLCS,0.0285714285714286
DSCR3,0.0142857142857143
KCNJ6,0.0114285714285714
DSCR10,0
PSMG1,0.00571428571428571
BRWD1,0.0485714285714286
HMGN1,0
WRB,0.0114285714285714
PCP4,0.00285714285714286
BACE2,0.0228571428571429
MX1,0.0257142857142857
RSPH1,0.00857142857142857
SLC37A1,0.02
PDE9A,0.0228571428571429
U2AF1,0.0114285714285714
C21orf33,0.00571428571428571
C21orf2,0.00857142857142857
KRTAP10.7,0.0142857142857143
KRTAP10.8,0.00857142857142857
KRTAP12.3,0.00571428571428571
FTCD,0.0171428571428571
C21orf58,0.02
S100B,0.00857142857142857
OR11H1,0.0285714285714286
GAB4,0.0314285714285714
CECR6,0.00857142857142857
CECR2,0.04
TUBA8,0.00285714285714286
DGCR2,0.0342857142857143
UFD1L,0.00571428571428571
CDC45,0.0171428571428571
COMT,0.00285714285714286
RIMBP3,0.0371428571428571
SCARF2,0.0171428571428571
SNAP29,0.00857142857142857
P2RX6,0.00857142857142857
UBE2L3,0.0142857142857143
PPM1F,0.0114285714285714
IGLV4.60,0
IGLV3.25,0.00285714285714286
IGLV3.19,0.00571428571428571
BCR,0.0342857142857143
IGLL1,0.0114285714285714
GUSBP11,0
ZNF70,0.0142857142857143
C22orf15,0.0114285714285714
AP000350.10,0.00857142857142857
GSTT2B,0.00571428571428571
SUSD2,0.0228571428571429
CRYBB3,0.00857142857142857
ASPHD2,0.02
EMID1,0.0142857142857143
AP1B1,0.0171428571428571
RFPL1,0.0142857142857143
HORMAD2,0
GATSL3,0.00857142857142857
CCDC157,0.0228571428571429
SEC14L4,0.0171428571428571
SELM,0.0114285714285714
C22orf24,0.00285714285714286
YWHAH,0.00285714285714286
APOL6,0.0142857142857143
RBFOX2,0.0114285714285714
APOL2,0.00571428571428571
EIF3D,0.0142857142857143
TEX33,0.00571428571428571
SSTR3,0.0142857142857143
RAC2,0.00571428571428571
LGALS1,0.00285714285714286
GCAT,0.0142857142857143
SLC16A8,0.00857142857142857
PLA2G6,0.0371428571428571
KCNJ4,0.0314285714285714
CBY1,0.00285714285714286
TOMM22,0.00857142857142857
CBX6,0.02
APOBEC3F,0.0142857142857143
APOBEC3G,0.0257142857142857
TNRC6B,0.0771428571428571
MCHR1,0.02
XPNPEP3,0.0228571428571429
SEPT3,0.02
SMDT1,0
SERHL,0.00285714285714286
A4GALT,0.02
ARFGAP3,0.0142857142857143
BIK,0
PARVB,0.0257142857142857
PHF21B,0.0114285714285714
FAM118A,0.0142857142857143
SMC1B,0.0428571428571429
CDPF1,0.00571428571428571
TRMU,0.0171428571428571
PANX2,0.0228571428571429
DENND6B,0.00571428571428571
TYMP,0.0142857142857143
LONRF2,0.0285714285714286
CHST10,0.0371428571428571
NMS,0.00571428571428571
RPL31,0.00285714285714286
KLF11,0.0114285714285714
MAP4K4,0.0428571428571429
IL1RL2,0.0257142857142857
MRPS9,0.0142857142857143
ODC1,0.00857142857142857
FHL2,0.00285714285714286
SULT1C4,0.00857142857142857
CCDC138,0.02
ANAPC1,0.02
ZC3H8,0.00285714285714286
RGPD8,0.0171428571428571
SLC20A1,0.0114285714285714
IL36A,0.00285714285714286
PAX8,0.02
CBWD2,0.00857142857142857
ACTR3,0.00857142857142857
LPIN1,0.02
STEAP3,0.0171428571428571
SCTR,0.0142857142857143
EPB41L5,0.04
RALB,0.00571428571428571
INHBB,0.0114285714285714
TFCP2L1,0.00571428571428571
TSN,0.0114285714285714
CYP27C1,0.0142857142857143
ERCC3,0.0257142857142857
PROC,0.0171428571428571
PLEKHB2,0.00571428571428571
ACMSD,0.0171428571428571
RAB3GAP1,0.0142857142857143
R3HDM1,0.0342857142857143
UBXN4,0.0285714285714286
SPOPL,0.0228571428571429
RBM43,0.0114285714285714
FMNL2,0.0142857142857143
ERMN,0.0228571428571429
ACVR1C,0.0228571428571429
ACVR1,0.02
WDSUB1,0.0114285714285714
MARCH7,0.02
FIGN,0.0428571428571429
SPC25,0.00571428571428571
DHRS9,0.00571428571428571
METTL5,0.00285714285714286
MYO3B,0.0285714285714286
SP5,0
METAP1D,0.0114285714285714
DLX1,0.00571428571428571
ITGA6,0.0314285714285714
DFNB59,0.00571428571428571
PLEKHA3,0.0114285714285714
ZNF385B,0.0228571428571429
CERKL,0.0285714285714286
DUSP19,0.00571428571428571
ITGAV,0.0228571428571429
NT5C1B,0.02
NAB1,0.02
OSR1,0.00857142857142857
STK17B,0.00857142857142857
HSPD1,0.0114285714285714
C2orf69,0.00285714285714286
MATN3,0.0114285714285714
TRAK2,0.0314285714285714
ALS2CR11,0.02
TMEM237,0.0114285714285714
ALS2,0.0542857142857143
BMPR2,0.1
ICA1L,0.0142857142857143
CARF,0.0257142857142857
RAPH1,0.0228571428571429
PUM2,0.0171428571428571
CPO,0.0257142857142857
CCNYL1,0.0114285714285714
GDF7,0.0114285714285714
SMARCAL1,0.0342857142857143
CXCR2P1,0.0228571428571429
USP37,0.0114285714285714
PLCD4,0.0142857142857143
CYP27A1,0.00857142857142857
CDK5R2,0.00285714285714286
CNPPD1,0.0114285714285714
ZFAND2B,0.00285714285714286
DNPEP,0.0171428571428571
FARSB,0.0285714285714286
ACSL3,0.0142857142857143
TM4SF20,0.00571428571428571
SLC19A3,0.0114285714285714
DAW1,0.0114285714285714
SH3YL1,0.0142857142857143
SP100,0.0142857142857143
CAB39,0.00285714285714286
NCL,0.0171428571428571
C2orf57,0.00857142857142857
PDE6D,0.00857142857142857
COPS7B,0.00571428571428571
GIGYF2,0.0542857142857143
ATG16L1,0.00857142857142857
UGT1A10,0.0142857142857143
COPS8,0.00285714285714286
ESPNL,0.0342857142857143
RNPEPL1,0.0142857142857143
PASK,0.0428571428571429
SEPT2,0.0142857142857143
MFSD2B,0.0228571428571429
DTYMK,0
PTRHD1,0.00285714285714286
DTNB,0.0142857142857143
RAB10,0.00571428571428571
KCNK3,0.02
DPYSL5,0.0257142857142857
ATRAID,0.00285714285714286
DNAJC5G,0.00857142857142857
TRIM54,0.0257142857142857
CCDC121,0.00571428571428571
MRPL33,0.00571428571428571
FOSL2,0.00857142857142857
FAM179A,0.0657142857142857
NLRC4,0.0342857142857143
FAM98A,0.0171428571428571
HEATR5B,0.0542857142857143
EIF2AK2,0.0114285714285714
SULT6B1,0.0171428571428571
RMDN2,0.0314285714285714
CYP1B1,0.04
GALM,0.0142857142857143
SRSF7,0.0171428571428571
GEMIN6,0.00571428571428571
HAAO,0.00857142857142857
SRBD1,0.0114285714285714
PRKCE,0.0142857142857143
EPAS1,0.02
FBXO11,0.0285714285714286
FOXN2,0.0257142857142857
PPP1R21,0.0142857142857143
ASB3,0.0171428571428571
RTN4,0.0314285714285714
SMEK2,0.0114285714285714
EFEMP1,0.0457142857142857
VRK2,0.0228571428571429
PEX13,0.00857142857142857
UGP2,0.0314285714285714
VPS54,0.0142857142857143
SLC1A4,0.0114285714285714
CNRIP1,0.00857142857142857
ANTXR1,0.0285714285714286
ANXA4,0.00857142857142857
FIGLA,0.00571428571428571
NAGK,0.02
EXOC6B,0.0314285714285714
FBXO41,0.0228571428571429
NAT8,0.00857142857142857
TPRKB,0.00857142857142857
WDR54,0
PCGF1,0.0228571428571429
DOK1,0.0257142857142857
SEMA4F,0.0285714285714286
TACR1,0.0171428571428571
EVA1A,0.0114285714285714
RETSAT,0.0171428571428571
SH2D6,0.00285714285714286
TMEM150A,0.00571428571428571
USP39,0.0142857142857143
PTCD3,0.00571428571428571
IMMT,0.0228571428571429
MRPL35,0
RGPD1,0.0114285714285714
EIF2AK3,0.04
IGKV1.12,0
ZNF514,0.0114285714285714
ZNF2,0.00857142857142857
CPSF3,0.00857142857142857
KCNIP3,0.00571428571428571
AC008268.2,0.0114285714285714
GPAT2,0.0142857142857143
KANSL3,0.0171428571428571
LMAN2L,0.00285714285714286
FAHD2B,0.0257142857142857
ANKRD36,0.0257142857142857
TSGA10,0.0314285714285714
LYG1,0.00571428571428571
LNP1,0.0171428571428571
GPR128,0.0142857142857143
TRMT10C,0.0114285714285714
PCNP,0.00571428571428571
FANCD2OS,0.00571428571428571
NXPE3,0.0114285714285714
PLCXD2,0.00571428571428571
HRH1,0.00285714285714286
ATP6V1A,0.0142857142857143
VGLL4,0.0142857142857143
IGSF11,0.0142857142857143
B4GALT4,0.0142857142857143
POGLUT1,0.0142857142857143
POPDC2,0.00857142857142857
GSK3B,0.0257142857142857
GTF2E1,0.0285714285714286
IQCB1,0.0114285714285714
SLC15A2,0.0257142857142857
ILDR1,0.0257142857142857
CSTA,0
MUC13,0.0142857142857143
ZNF148,0.0257142857142857
OSBPL11,0.0228571428571429
SLC41A3,0.02
KBTBD12,0.0171428571428571
DNAJB8,0.0228571428571429
GATA2,0.02
RPN1,0.0171428571428571
RAB7A,0.0114285714285714
CAND2,0.04
RPL32,0.00285714285714286
GP9,0.00285714285714286
HMCES,0.00857142857142857
H1FX,0.00857142857142857
MBD4,0.0257142857142857
RHO,0.0114285714285714
NPHP3,0.0371428571428571
RYK,0.0171428571428571
MSL2,0.0171428571428571
SLC35G2,0.0171428571428571
A4GNT,0.0171428571428571
DBR1,0.0114285714285714
FAIM,0.00285714285714286
PRR23A,0.0114285714285714
MRPS22,0.0142857142857143
SLC25A36,0.00857142857142857
PAQR9,0.0228571428571429
U2SURP,0.0285714285714286
TM4SF1,0.00571428571428571
RNF13,0.00571428571428571
TSC22D2,0.0142857142857143
EIF2A,0.0285714285714286
FAM194A,0.0314285714285714
SIAH2,0.0171428571428571
P2RY14,0.0142857142857143
GPR87,0.02
DHX36,0.0285714285714286
HACL1,0.0142857142857143
TIPARP,0.00857142857142857
ANKRD28,0.0314285714285714
GFM1,0.0257142857142857
LXN,0.00571428571428571
SMC4,0.0428571428571429
RFTN1,0.04
MIR551B,0
RP11.379K17.4,0.0114285714285714
PHC3,0.0171428571428571
SKIL,0.00857142857142857
PLCL2,0.0314285714285714
GHSR,0.0228571428571429
TNFSF10,0.00571428571428571
GNB4,0.0314285714285714
MRPL47,0.00857142857142857
TTC14,0.0342857142857143
FXR1,0.0314285714285714
DCUN1D1,0.00857142857142857
MCCC1,0.0228571428571429
PARL,0.00571428571428571
HTR3D,0.00285714285714286
AP2M1,0.0171428571428571
PSMD2,0.0257142857142857
THPO,0.00857142857142857
MAGEF1,0.00285714285714286
EHHADH,0.0314285714285714
MAP3K13,0.0428571428571429
SENP2,0.00571428571428571
C3orf65,0
TRA2B,0.0114285714285714
HRG,0.0314285714285714
TPRG1,0.00285714285714286
CLDN16,0.0142857142857143
HRASLS,0.00857142857142857
HES1,0.00857142857142857
LSG1,0.0142857142857143
PPP1R2,0.0142857142857143
FYTTD1,0.00857142857142857
RPL35A,0
LMLN,0.0114285714285714
UBE2E2,0.0142857142857143
NEK10,0.0371428571428571
ZCWPW2,0.0114285714285714
IL5RA,0.0171428571428571
TRNT1,0.00857142857142857
CRBN,0.0142857142857143
GLB1,0.0285714285714286
ITGA9,0.0228571428571429
DLEC1,0.0485714285714286
LRRN1,0.04
MYRIP,0.04
ENTPD3,0.0114285714285714
TRAK1,0.0371428571428571
LYZL4,0.00285714285714286
HHATL,0.00571428571428571
POMGNT2,0.0342857142857143
SNRK,0.02
ANO10,0.0228571428571429
TCAIM,0.0114285714285714
ZNF35,0.0171428571428571
ZNF502,0.0228571428571429
CDCP1,0.02
LZTFL1,0.00857142857142857
CXCR6,0.00285714285714286
CCRL2,0.0114285714285714
ALS2CL,0.04
SMARCC1,0.0228571428571429
ZNF589,0.00857142857142857
PLXNB1,0.0571428571428571
UQCRC1,0.0114285714285714
NCKIPSD,0.0142857142857143
DALRD3,0.00571428571428571
QRICH1,0.0285714285714286
QARS,0.0257142857142857
RHOA,0.0114285714285714
AMT,0.00285714285714286
MON1A,0.0114285714285714
CACNA2D2,0.0342857142857143
GLYCTK,0.00571428571428571
PHF7,0.0142857142857143
EDEM1,0.0257142857142857
TNNC1,0.00571428571428571
NT5DC2,0.0114285714285714
GLT8D1,0.0228571428571429
ITIH1,0.0371428571428571
DCP1A,0.00571428571428571
ACTR8,0.0114285714285714
IL17RD,0.02
ARF4,0.0114285714285714
