"","gene","exp_hr_coef","hr_pval"
"3286","TRIM67",0.0871637628998784,0.0943845424203094
"3287","PCNXL2",1.2498340862933,0.846012436813856
"3288","TMEM57",0.365614256852393,0.429409331518538
"3289","NT5C1A",162461.612025151,0.996190663132282
"3290","COL9A2",0.0906231209730232,0.0607422909151799
"3291","CYP4B1",0.510768684642495,0.597473711690815
"3292","MROH7",NA,NA
"3293","L1TD1",17393823.0763485,0.993910876389785
"3294","KANK4",0.336825740406939,0.454540218836481
"3295","TAS1R1",1123094.7287254,0.995761834526931
"3296","WDR78",0.174708427588444,0.172443712303452
"3297","BARHL2",1.01113568487083e-08,0.995045231011522
"3298","DNTTIP2",0.162808103748317,0.0672613852471589
"3299","C20orf26",0.749004966785614,0.798989053142767
"3300","MROH8",1327350.49785333,0.994983455927055
"3301","CDH4",3213659.57577024,0.995769111253963
"3302","HAO1",6511269.42639321,0.99586211023783
"3303","COL18A1",9915809.04804491,0.99524500573376
"3304","PCNT",0.516688907689121,0.557690572798716
"3305","IL17RA",5267320.85482145,0.995644538272548
"3306","TXNRD2",377602.9842394,0.994700078558165
"3307","TFIP11",373111.923185955,0.994633851324183
"3308","TRIOBP",0.60179203496524,0.559409832559652
"3309","ZC3H7B",NA,NA
"3310","PLXNB2",0.818990133097071,0.860642874784227
"3311","SAP130",0.235770744608267,0.230955176144301
"3312","PLA2R1",0.434755640747801,0.489173633633487
"3313","GAD1",1291081.62656007,0.996383410205953
"3314","SGOL2",0.0955383941896375,0.027299710841461
"3315","VIL1",1589099.43665033,0.994924059076038
"3316","ACKR3",0.389204934854282,0.516536948612667
"3317","OR6B2",23172675.6615172,0.995452203140474
"3318","USP34",1.1828965344838,0.88013031286384
"3319","TATDN2",2912824.84999941,0.996037965668888
"3320","CD96",3.97357876134553e-08,0.993794924556574
"3321","STXBP5L",0.304563091125029,0.310740879126463
"3322","ALDH1L1",0.551617903822096,0.639783549354711
"3323","TF",0.0866155878754769,0.0933489133120866
"3324","KCNAB1",0.402297721261014,0.450671636673279
"3325","WDR49",4861094.22323814,0.995309187152724
"3326","ECT2",0.914047624587723,0.940507864723595
"3327","ABCF3",2466918.29399207,0.995844581334804
"3328","CHRD",0.0691160786534755,0.0662881347297319
"3329","DGKG",3182183.88892137,0.993970365434384
"3330","SCN11A",0.606243380707243,0.66955290047319
"3331","TTC21A",929105.040914725,0.995109742776102
"3332","PTPRG",467070.80423404,0.995847164191118
"3333","PROS1",978575.16724488,0.995090748366145
"3334","ARL13B",7.69093890974955e-09,0.994946619913625
"3335","MTHFD2P1",1001034.88425376,0.996447793216337
"3336","OR5K2",NA,NA
"3337","MTTP",0.141505071624487,0.0372119979752745
"3338","ENPEP",0.792127380543971,0.835625783541045
"3339","NDST4",NA,NA
"3340","TRAM1L1",6330918.81414162,0.995179649720858
"3341","DDX60L",1.31847407932074,0.813187041280766
"3342","NCAPG",0.180156338448382,0.136712303922108
"3343","SEL1L3",4515539.25111373,0.995338562863357
"3344","TLR10",8.74330017071194e-08,0.993575126623982
"3345","GABRB1",0.742261678400092,0.804610405694781
"3346","PKD2",4390202.70055157,0.993831601528852
"3347","MCC",2940369.28637054,0.994763471728045
"3348","GRIA1",0.281499071027226,0.260837431012054
"3349","CDH18",0.358199176754897,0.260569680038153
"3350","NPR3",0.32495903061113,0.254978664555028
"3351","FYB",1853042.68159877,0.994885497947462
"3352","HTR1A",1.00953626263235,0.993519929164322
"3353","CWC27",25796249.4694964,0.993653212853725
"3354","CD180",0.852682510495663,0.999984465073516
"3355","PDE8B",1296638.6578792,0.996263001181789
"3356","CMYA5",0.453558713698266,0.486102921823898
"3357","MCHR2",0.961370906715917,0.978388829883825
"3358","ARMC2",0.0324225711868111,0.00757224849724829
"3359","THEMIS",0.546316940041187,0.616423808398062
"3360","TXLNB",417822.158949559,0.995881406689152
"3361","IGF2R",0.773493972571963,0.763272559528653
"3362","NKAPL",0.217684323278812,0.0967668280473571
"3363","ZSCAN31",0.103020004888895,0.119343250654619
"3364","PTK7",840104.86552878,0.994480513748613
"3365","EXOC2",5.77278493127543e-08,0.995493171059427
"3366","PRSS35",1884236.17111233,0.994858783479145
"3367","SLC26A3",3724028.40126532,0.995974530556913
"3368","ZNF800",0.090728421357036,0.100197499666221
"3369","SLC13A4",0.881997993356354,0.999979403917118
"3370","UBN2",1599943.02170053,0.994926026911133
"3371","EPHB6",NA,NA
"3372","ZNF746",1198953.65659727,0.994177266140764
"3373","GIMAP8",1649341.41286938,0.995421723567208
"3374","POU6F2",1275042.254002,0.99577411953921
"3375","TNRC18",0.643939803338277,0.701246086138278
"3376","RNF216",6449899.9641356,0.995878232412796
"3377","CACNA2D1",0.439503175407014,0.350694376935647
"3378","C7orf62",4454212.89880412,0.995469405494868
"3379","CDK14",0.22952590960339,0.248939337523194
"3380","ASAP1",0.624656535672945,0.602023826478205
"3381","KCNK9",0.121445126231007,0.0815006402534141
"3382","PTK2B",1153713.50274373,0.995015247428636
"3383","POP1",0.0741866720685831,0.0740613745149664
"3384","RNF20",1168650.35003537,0.994537725742576
"3385","DENND4C",0.976460842517521,0.985064200345011
"3386","FOCAD",0.112362209243917,0.0587034580209352
"3387","ROR2",0.490877689107601,0.555115704255186
"3388","MTMR1",2479018.10166524,0.994372066728548
"3389","CNGA2",2.25000298812405e-08,0.993546785228973
"3390","STARD8",0.489352164474712,0.534272028148426
"3391","CPXCR1",938379.300474811,0.99510603341265
"3392","DIAPH2",0.124464427546918,0.0203789682706899
"3393","CASP5",0.154484108391136,0.144059087967927
"3394","SNX15",627901.271050302,0.994501089908909
"3395","GRIP1",872990.334286641,0.995888613443496
"3396","CSNK1A1L",0.52667206633065,0.594213464204041
"3397","VRTN",3504028.46502966,0.995989741806724
"3398","PLCB2",1902127.12945019,0.994641203483991
"3399","ABCC11",1.82721843915255,0.60231350132575
"3400","SPG7",0.63617362695817,0.721891213034006
"3401","KRT17",7508359.25669913,0.995809255709066
"3402","UBE2O",0.514017399922552,0.601662918589062
"3403","ARHGEF15",0.274296985374041,0.169114573398636
"3404","ROCK1",0.517659315823805,0.56650707237339
"3405","DSC3",0.081483663898287,0.0188392607198815
"3406","ZNF235",0.388649019508002,0.375608572684047
"3407","MYH14",1.69760659631486,0.632192494469165
"3408","ATP1A4",2289920.70416957,0.994861810471516
"3409","PROX1",3284435.01767904,0.995763020052154
"3410","NPHP4",1771635.33188338,0.994201840477164
"3411","ARFGEF2",10284586.517079,0.994885717827326
"3412","GREB1",3059285.6272247,0.995326787627487
"3413","THSD7B",0.557994396772449,0.600939779859897
"3414","SLC25A12",1682814.58331902,0.994911410302962
"3415","GMPS",0.867779791830489,0.999982684650923
"3416","NBEAL2",0.552724190181997,0.595131697646246
"3417","TLR9",4102603.29718016,0.994404728917177
"3418","GNRHR",2108400.8347969,0.994848060131992
"3419","ADAMTS19",1257438.54347518,0.995002211436205
"3420","PCDHGA11",1462259.06706463,0.995738475950818
"3421","FAM65B",854347.179661465,0.996045723800477
"3422","FGD2",0.588366942801471,0.659581588247458
"3423","MDGA1",0.567679478219137,0.617763759314031
"3424","SND1",2419298.20301023,0.996123621643996
"3425","EPPK1",2.07484977416032,0.510072882312792
"3426","SPTAN1",0.731187944695887,0.795477749988983
"3427","CNNM2",592734.774489585,0.995777506184076
"3428","FRMPD2",0.583510102679006,0.654903140714158
"3429","PLCB3",0.0673968948136171,0.0351668690923238
"3430","TPP1",0.137747357627361,0.043978345041801
"3431","ADCY6",0.151841736445578,0.118894698413106
"3432","KL",NA,NA
"3433","TRAF3",0.797783428588831,0.858978350022762
"3434","OR4N2",3979454.18010993,0.99436058597275
"3435","RPS6KA5",NA,NA
"3436","CILP",0.152498573307831,0.0560261733399918
"3437","KLHL25",1794154.61138847,0.994893056239314
"3438","ITGB4",0.680882107365363,0.749678486383572
"3439","ZNF91",0.467791404266149,0.528043286105156
"3440","FFAR3",NA,NA
"3441","CYP2A7",2.88859750247659e-08,0.992917960392817
"3442","ZNF835",2453595.62334215,0.995497247291272
"3443","CD1E",1887644.2105934,0.994510713168918
"3444","KCTD3",1.20840656312739,0.868974303738034
"3445","AKT3",2.89842207403787e-08,0.993268189266971
"3446","AGBL4",NA,NA
"3447","PHACTR3",800093.981828715,0.995164607317607
"3448","CECR1",NA,NA
"3449","ABCB11",9117956.38943637,0.9955604777759
"3450","CXXC11",0.166160077874494,0.217107610264911
"3451","DHX57",7493732.80828206,0.995284412927703
"3452","PRKCI",317882.953310007,0.994895559030688
"3453","MFN1",NA,NA
"3454","SYNPO2",3263467.15158271,0.996043699700872
"3455","FGFR3",9760185.64712061,0.994447353371189
"3456","FAT2",0.51037518065509,0.425338200307517
"3457","SLC17A5",0.800239113352639,0.849154649750482
"3458","ADAM32",0.489946031353884,0.535026903004652
"3459","GRIN1",0.0382080023184231,0.0108219278303872
"3460","GLDC",650392.013742121,0.994652859050364
"3461","AGTPBP1",528069.108375297,0.995478306813748
"3462","CAPN6",NA,NA
"3463","F9",13360648.1018492,0.995548088044646
"3464","GRIPAP1",1003517.03727943,0.996003216305163
"3465","ITIH6",2812360.92464236,0.995881791249061
"3466","ZNF33B",0.381052750082961,0.507229530440323
"3467","KIF18A",0.815318714510332,0.872512220430176
"3468","GCN1L1",0.44764490271469,0.345068599137349
"3469","SLCO1A2",9000792.34691744,0.99520635753685
"3470","MAP3K12",0.456845884876898,0.480852264810897
"3471","USP44",0.539344089637052,0.598014623613745
"3472","PDS5B",NA,NA
"3473","INSM2",964385.314414952,0.995739006796914
"3474","SOS2",2.23229588143768,0.493175967892537
"3475","BCL11B",0.865811758849269,0.9999873183091
"3476","NOS2",0.0979235806138503,0.110773044379235
"3477","CPD",1475685.62804473,0.994949668108161
"3478","ITGA3",0.719048250570872,0.769579993762977
"3479","AXIN2",1.49801180566133,0.717401095679999
"3480","ZNF221",9.90862771309913e-08,0.99481751062388
"3481","MARK4",0.446813444048752,0.503679309597067
"3482","TTLL10",0.121706002409638,0.0821813273888957
"3483","SEMA6C",0.239521222389717,0.260984691949643
"3484","ARHGEF11",NA,NA
"3485","IGSF8",5679053.88153268,0.995953122910945
"3486","VPS16",0.0830158103627034,0.0399663605841882
"3487","KCNQ2",0.221920892894619,0.190433580198192
"3488","RIPK4",2654595.54410816,0.995626211224525
"3489","EFCAB6",0.903264975696127,0.929378635842808
"3490","UBR3",0.560917190108091,0.604519485232796
"3491","CHRND",1157463.48841347,0.995802566446714
"3492","MSH6",4494428.8667214,0.995341132744466
"3493","SLC6A1",1332818.08186998,0.994982001659196
"3494","DNAJC13",0.127268330802437,0.0241555186842654
"3495","TGM4",1023358.32099579,0.994959956968803
"3496","RBM15B",0.396179509864456,0.442440536175013
"3497","SEC24B",0.388868786555958,0.42014244849771
"3498","ZNF718",0.0496684703960444,0.0187291092720706
"3499","FAM92A1P2",3468898.46594893,0.995747784306796
"3500","HAUS3",1300723.11932008,0.994990024214571
"3501","UGT3A1",3703817.95612907,0.995729852176152
"3502","GPBP1",0.0899194849190748,0.0985783474041668
"3503","OR1J1",0.922946080747561,0.999989901560623
"3504","ARHGAP6",NA,NA
"3505","NAP1L2",0.0463114245964295,0.0348635327342173
"3506","SHROOM2",NA,NA
"3507","ZMYND11",2624991.98940931,0.995826266326996
"3508","GATA3",0.0998499061620566,0.0503008302511387
"3509","KDM2A",1746735.37485172,0.994398256654388
"3510","ARAP1",0.921420639086207,0.943138159178893
"3511","HELB",0.283250053880951,0.269019981498645
"3512","A2ML1",4107134.81057668,0.993992471494174
"3513","PSPC1",694431.468334113,0.995216696348406
"3514","SLAIN1",0.0689302532258278,0.0674343058719345
"3515","NID2",0.159231508175151,0.0838530332664144
"3516","WDHD1",0.36399413003283,0.428616984720121
"3517","USP8",188930.966568272,0.996141820505189
"3518","ZNF592",0.15986686621949,0.112534199550467
"3519","CORO7",NA,NA
"3520","AOC3",0.0711407100843928,0.0387894775654182
"3521","ABCA5",5633801.40460552,0.994077423022777
"3522","DVL2",0.0701509398215263,0.0241387985304275
"3523","APCDD1",2713978.12887154,0.995482240894303
"3524","PIK3C3",NA,NA
"3525","CYP2A13",0.623640266128851,0.710209706098688
"3526","SEMA6B",2918703.94518115,0.99374911626252
"3527","ZNF614",0.368829796672619,0.492670348940488
"3528","ZNF702P",0.400609914410809,0.447464802725777
"3529","ZNF665",0.992979705597349,0.995327476555237
"3530","KIAA0754",1553412.64128421,0.995132860126556
"3531","DAB1",2844650.51784142,0.994446941638554
"3532","FAM73A",1718295.46070562,0.994401597311724
"3533","UMODL1",0.180331282005521,0.071439660842748
"3534","SLC39A10",1937490.56495095,0.995915053693064
"3535","SPAG16",879252.004249115,0.995129508221803
"3536","GRAMD1C",0.820215409879425,0.999984986341173
"3537","CLDN18",0.26786809400473,0.365779974766679
"3538","GALNT15",8891961.5889751,0.995283250663616
"3539","ZNF660",0.0586987525081283,0.026735048210522
"3540","KIF9",0.136283424320136,0.117451058901569
"3541","USP19",0.953488954787721,0.966599645891635
"3542","ARFIP1",0.0915163618926639,0.0608631034069826
"3543","SH3RF1",3405727.55440064,0.995996739347157
"3544","RGS12",1.65542487060219,0.66040168493663
"3545","SLC17A3",0.15476494002501,0.123028672833847
"3546","MUT",1340962.05489977,0.994979975677337
"3547","ZNF716",0.207373667744044,0.180321169898376
"3548","USP42",1675328.60036907,0.994453699851986
"3549","NPTX2",0.471410966487527,0.605026727442641
"3550","PGM5",648082.898363824,0.995231760758131
"3551","TJP2",0.171609253829656,0.133031326697534
"3552","FMR1NB",NA,NA
"3553","TET1",0.101656369525037,0.010729055407339
"3554","SF1",NA,NA
"3555","USP15",1018180.85225914,0.995076387984186
"3556","ADCY4",0.867912324777408,0.999980420771214
"3557","VPS18",0.262860337639446,0.247714411334724
"3558","DHX15",0.202126038388185,0.103650142545262
"3559","GBF1",0.138851536358071,0.0239751971518928
"3560","CAMK1D",0.372399779811688,0.412082571316088
"3561","KAT6B",668041.042389305,0.995233874822695
"3562","ITIH5",1.92379556671724,0.558511338352863
"3563","TUBB8",0.545487787201313,0.604827663667767
"3564","PTPN5",2892867.51832012,0.994173650698611
"3565","FNBP4",1277648.71291337,0.994228791972461
"3566","RP11.707M1.1",0.601809944068003,0.576853365462565
"3567","PELI3",1550203.11460323,0.995437457197535
"3568","SHANK2",0.852434968712964,0.888148127088696
"3569","LRRC32",21360276.0199247,0.995372698147242
"3570","PCF11",0.840799756985867,0.84157414205681
"3571","KSR2",0.129089255812212,0.0907714702221509
"3572","GPR133",2132164.57486947,0.995888285300544
"3573","ALG10",849860.380227003,0.995896421246139
"3574","AKAP3",0.487057781438157,0.57205488307177
"3575","LIMA1",1036936.7335082,0.995835575214444
"3576","KRT2",2.34288255976424e-08,0.994202733101826
"3577","KRT4",1013800.87257118,0.9944442270069
"3578","CCER1",0.372275107214219,0.414314731293983
"3579","CCDC38",3093556.55641288,0.99407748693183
"3580","LATS2",0.19003378883047,0.141606875834696
"3581","PPP1R13B",3513600.66561126,0.996024941926265
"3582","POTEG",0.459111661507267,0.506059227357061
"3583","NRDE2",0.429091719810378,0.482853905189889
"3584","FBN1",1.0541319457416,0.951589644353836
"3585","CORO2B",1054361.70022325,0.995063844136807
"3586","PARP6",0.0199920295888358,0.00758808565650524
"3587","AP3B2",665900.250297462,0.994735100546587
"3588","C16orf82",0.419093983424841,0.470462833069335
"3589","RBFOX1",0.123868865844076,0.0681940050328934
"3590","GGNBP2",1579487.1060396,0.994925113238278
"3591","STAT5A",1090952.31947872,0.995820255352141
"3592","SPNS3",216415.218379333,0.995635989951193
"3593","CACNG5",9.74250995388424e-09,0.994491172318239
"3594","TAF4B",0.512856377715534,0.599904473893099
"3595","SERPINB2",824094.497719826,0.995153307786712
"3596","CYP4F8",4.21841096536922e-08,0.994735720606905
"3597","ZNF607",8737617.5863088,0.995106288368502
"3598","CYP2F1",1694685.28798305,0.994905396378328
"3599","ATP1A3",1106691.04024437,0.995046568833006
"3600","ZNF284",0.22077075956761,0.210794168761616
"3601","SIGLEC8",1143419.78929299,0.996315993883306
"3602","ZNF28",2.19606074337863,0.501870141810227
"3603","CHIA",0.280975643984842,0.318924793318784
"3604","PRAMEF1",NA,NA
"3605","MTMR11",0.5496544668092,0.542039859085294
"3606","RFX5",3366501.78310071,0.994421824003786
"3607","FMO3",NA,NA
"3608","FMO2",496058.176665817,0.994699474983214
"3609","CAMSAP2",1155543.88029483,0.995390398482085
"3610","MYBPH",0.100362056217516,0.0575034021662045
"3611","IKBKE",0.765281025134274,0.824177710283082
"3612","DNAJC6",0.0972932341660098,0.10980432882673
"3613","TTLL7",0.226845347078408,0.30948125935022
"3614","ZNF644",3.6644516944498e-08,0.994783102741845
"3615","PDYN",2203024.06622734,0.994042042555219
"3616","BPIFB4",0.206128547032605,0.214337085927847
"3617","ADAM33",NA,NA
"3618","MATN4",NA,NA
"3619","CLASP1",1702685.21131912,0.995446441177217
"3620","GTDC1",710459.809313478,0.995237761599851
"3621","PKP4",0.218010373275851,0.231980784440735
"3622","TLK1",4247155.42764481,0.994585422116723
"3623","SESTD1",NA,NA
"3624","RBM44",2805261.98466768,0.995807326474768
"3625","KIF3C",NA,NA
"3626","XDH",7405222.25749205,0.993884081862494
"3627","KIDINS220",0.210745829936373,0.22220683245184
"3628","PHLDB2",0.622763612666714,0.709376653944601
"3629","IQSEC1",2103028.50110699,0.994871931085272
"3630","CEP63",626229.033015314,0.996290009167087
"3631","CNTN6",0.325024178732352,0.321048141502102
"3632","ARHGEF26",3.06474896297894,0.322641439561541
"3633","STAC",NA,NA
"3634","ULK4",1639364.46244029,0.994916370254881
"3635","BBS12",0.685279292301028,0.747007352421036
"3636","ANKRD50",15707169.8023533,0.995454842709956
"3637","ZNF827",1021496.47696632,0.995496962316235
"3638","PCDHA11",1.46248528415298,0.737125466987594
"3639","PCDHB10",0.275260713932657,0.284102354388509
"3640","GABRG2",268679.363834822,0.994843488099082
"3641","DAB2",206846.009926852,0.99565467386103
"3642","SPZ1",0.0385461255574793,0.0256333163906325
"3643","XRCC4",0.867482766888687,0.999982618134499
"3644","NR2E1",NA,NA
"3645","AK9",0.332130917810656,0.333351376180845
"3646","COL21A1",1073071.94893617,0.994379390575593
"3647","PPP1R3A",0.484093234542943,0.516026379189972
"3648","GCC1",NA,NA
"3649","ATP6V0A4",0.838396610915834,0.883613308399744
"3650","TRAPPC9",0.954118208227264,0.96803408461197
"3651","SLC18A1",4850988.0286607,0.994646480575401
"3652","TACC1",NA,NA
"3653","MCM4",3414964.2633948,0.995752227076584
"3654","RGS20",0.0569107865413983,0.0254160642696982
"3655","SLC26A7",0.513682418092559,0.570353543753918
"3656","PTENP1",0.642907374331156,0.705409128524063
"3657","ZCCHC6",0.128321036048056,0.108123900819559
"3658","CXorf66",1745080.17471768,0.994890874728857
"3659","POU3F4",1026917.82587235,0.995073275102539
"3660","DNA2",2456853.48326064,0.994818500054612
"3661","THBS1",5417106.66585095,0.99400546359136
"3662","SNX29",1593937.04116677,0.996334713108287
"3663","TBC1D17",0.501037416819009,0.634556952166857
"3664","PROKR1",2988699.71130191,0.994540940800097
"3665","VEPH1",8793707.31857569,0.995120654421409
"3666","SETD2",0.085789962564933,0.0296500283578854
"3667","PFKP",1312540.81409775,0.994987808315324
"3668","CCPG1",0.333957363604678,0.390029269936542
"3669","GSE1",7925785.37144968,0.995758023481524
"3670","ANKRD34A",4763225.48366466,0.995915074293614
"3671","CSE1L",NA,NA
"3672","DCTN1",0.30585503608669,0.293005639693978
"3673","TNPO1",2779524.27980787,0.996085884277233
"3674","DENND3",4713152.73022018,0.995535372953787
"3675","NONO",932201.933152915,0.996366772534919
"3676","PKD2L1",3739870.98769929,0.994628249841694
"3677","ATRNL1",0.0670117171021515,0.0219004488216408
"3678","TUBGCP2",2070128.6907604,0.994863838326658
"3679","FAM21C",0.915206081308266,0.999988945813506
"3680","ARHGAP22",0.26088297974531,0.264774962363139
"3681","ADAMTS15",1.62435531216507,0.670788169035232
"3682","PDE3B",642937.663662034,0.995755795940241
"3683","LDLRAD3",0.952439233308337,0.969559713493185
"3684","STIM1",0.0530126434029795,0.0216697675642222
"3685","NXF1",0.722357090336767,0.781117000174572
"3686","IPO7",8080261.62549435,0.995594215659715
"3687","IFT81",NA,NA
"3688","PIK3C2G",0.21360245575641,0.070270291139317
"3689","APOBEC1",3769622.02020956,0.995725099563477
"3690","DGKH",NA,NA
"3691","TBC1D4",0.419729165644311,0.336942043530609
"3692","OR4M1",1509850.72309841,0.994940494105601
"3693","SCFD1",0.14052473668417,0.178416190381569
"3694","KIAA0586",0.26028775129035,0.251425084208167
"3695","DACT1",2828461.90406168,0.995639856323669
"3696","TSHR",3630045.14140645,0.993712213256878
"3697","STON2",NA,NA
"3698","DICER1",0.228400607169792,0.207509247951234
"3699","MEF2A",0.378465906887606,0.421088867834815
"3700","HERC2P2",0.616902069628655,0.739960825936199
"3701","GABRA5",3170060.23135511,0.995127922493512
"3702","GABRG3",0.117043265925588,0.0630245161446814
"3703","FAN1",0.119203042299772,0.0653236245384245
"3704","LIPC",NA,NA
"3705","IQCH",3265773.58432013,0.99485364541708
"3706","C15orf39",1051787.2732701,0.995569371211374
"3707","TMC3",4996508.96757196,0.995293919305782
"3708","RP11.1186N24.5",0.0973362653829595,0.109603403312734
"3709","UBN1",2552390.53745115,0.995629397649628
"3710","SPAG5",0.298736114752268,0.18552694413345
"3711","RHOT1",NA,NA
"3712","FBXL20",0.385185026871725,0.372574580641856
"3713","ATP2A3",0.369525482179631,0.409470203503621
"3714","KRT10",0.123892566291055,0.0759033007102555
"3715","EFCAB13",1146076.31015003,0.995034238529399
"3716","NLRP1",2967621.07415876,0.994925614787909
"3717","TEX2",0.231083762999117,0.225125496491638
"3718","KCNJ2",877665.283873648,0.994478677615776
"3719","MGAT5B",0.110958541314466,0.131604050648124
"3720","TNRC6C",NA,NA
"3721","KLHL14",439351.840593548,0.99576044142363
"3722","DLGAP1",976237.188516664,0.994656012446258
"3723","LPHN1",2379869.52844516,0.995714170164941
"3724","ZNF675",0.131083464644758,0.162833107938747
"3725","ZNF461",0.0341005740697535,0.0208259683321129
"3726","ZNF585B",1.60810121093943,0.678892310305255
"3727","SPTBN4",11116672.6832655,0.995529234858602
"3728","PPFIA3",1255828.41859149,0.996389932805084
"3729","TRPM4",0.0711131675816392,0.0392060877214462
"3730","SIGLEC10",1.66465142558688,0.65304741108942
"3731","ZNF418",0.0964778428333505,0.0667650086266061
"3732","CLCN6",0.194139576132911,0.176024530526313
"3733","ZBTB7B",1710686.28704076,0.994203584062779
"3734","IGFN1",0.324824675165885,0.376890354770076
"3735","ZNF692",0.519543260060929,0.606532731536356
"3736","KCNQ4",0.0380357245561807,0.0010710627647852
"3737","GBP1",935412.693642479,0.99570766384315
"3738","AGRN",0.905404661920783,0.929641988260402
"3739","MYBL2",0.407580714499495,0.456912404262382
"3740","ZNF334",2024801.86661529,0.995258973487276
"3741","OPRL1",1113063.08429362,0.995044535591993
"3742","ZDHHC8",608103.116078882,0.995268411953327
"3743","SPECC1L",0.0569484880002847,0.0250076172746441
"3744","SBF1",0.443725678019612,0.489909898674956
"3745","IL1RL1",0.459565995107789,0.543467163371859
"3746","GLI2",0.119951114674378,0.0247300558483767
"3747","POTEF",0.221826998442501,0.0989309598735144
"3748","SMPD4",NA,NA
"3749","ARHGEF4",NA,NA
"3750","MCM6",1023020.2508902,0.994907437782391
"3751","HECW2",0.529552614354154,0.57538474278312
"3752","FN1",5667332.00951079,0.994150686585437
"3753","EPHA4",444317.254256931,0.995862323537621
"3754","NDUFA10",1098904.46666726,0.995768419233094
"3755","EML4",0.130566558814929,0.111795739187331
"3756","MSH2",0.352147846536936,0.37418198297417
"3757","EHBP1",NA,NA
"3758","TMEM131",1.58805997561055,0.683042627847738
"3759","EIF5B",2591575.54298864,0.995356022523028
"3760","TMPRSS7",0.752978139563924,0.845449704298744
"3761","CASR",1857131.73442851,0.994388526516873
"3762","RAF1",7258975.61586204,0.995234909485488
"3763","FBLN2",0.118307096400355,0.0238938511592076
"3764","MAGI1",0.921606873081179,0.943301552981105
"3765","SRGAP3",0.981685263505074,0.987161331271813
"3766","TKTL2",4478949.83452024,0.995464117047803
"3767","GUF1",375598.344647306,0.995435804192012
"3768","CRMP1",0.409794435533868,0.437542974863697
"3769","TECRL",0.436569775067851,0.51565110579131
"3770","RUFY3",2804486.08489841,0.995472093833391
"3771","LPCAT1",0.140557755501099,0.125073038962356
"3772","UNC5A",0.6796521689439,0.761452690975795
"3773","LMBRD2",0.525941958599311,0.575831561335542
"3774","CARD6",0.207510691197996,0.0853610519707486
"3775","C6",4039760.75667717,0.995838932435612
"3776","ASCC3",0.126085627786324,0.0665908565196739
"3777","LPAL2",NA,NA
"3778","RPS6KA2",0.452487977550425,0.486041155601541
"3779","FAM120B",0.802446733181135,0.85070902678807
"3780","SENP6",544417.766550666,0.995802148234251
"3781","SLC12A9",1.66355219747912,0.657365597015127
"3782","ZNF398",3390857.33768652,0.994419213872998
"3783","ZNF479",4579141.10310545,0.994841198106991
"3784","SAMD9L",10225585.200667,0.995243500894925
"3785","DYNC1I1",0.242898177283062,0.240841280034315
"3786","DCSTAMP",5103743.0068185,0.99530424800858
"3787","TRPS1",0.541502322661842,0.434383507999936
"3788","RECQL4",981392.19842436,0.994415878177735
"3789","HOOK3",NA,NA
"3790","DAB2IP",2458922.47370327,0.995591267921061
"3791","OLFML2A",526155.262276861,0.994497045492764
"3792","CEL",1.03964054636426,0.97426903268966
"3793","ELAVL2",1094661.63218418,0.994414437774956
"3794","UHRF2",0.384136463887798,0.428699503296125
"3795","TLE4",0.197060936206335,0.166077911845862
"3796","DAPK1",1.08920849601213,0.946421982408805
"3797","CLCN4",0.269787620441272,0.264215990049195
"3798","AMOT",0.21042938444149,0.112570712949908
"3799","CUL4B",671021.524508223,0.995505765157658
"3800","XIAP",632822.46773229,0.995249051319617
"3801","OCRL",1786048.72540933,0.99617221456199
"3802","PLXNA3",0.785434900939376,0.841263204821061
"3803","MPP1",0.871894433933472,0.999981500825994
"3804","RAI2",NA,NA
"3805","PHKA2",1276703.68657438,0.994443007955324
"3806","NR0B1",6762123.20688757,0.995122260354852
"3807","KLF8",736965.461894597,0.994512256414498
"3808","ZXDA",3527884.38119812,0.995096380229767
"3809","AR",0.130984102665162,0.0739056880086462
"3810","OGT",NA,NA
"3811","FAM9A",1691829.7299015,0.99489059917713
"3812","HSPA12A",10408528.7737351,0.995643166758834
"3813","CYP2C19",0.149113043666472,0.190991342207053
"3814","PRDM10",0.321541176712453,0.158516795970271
"3815","TUB",10135900.0918011,0.994016468948857
"3816","TCHP",2.84029954218626e-08,0.994147960448604
"3817","ERC1",NA,NA
"3818","SLC39A5",165613.725148129,0.996182459656544
"3819","TMTC2",1069035.69301941,0.99615172909207
"3820","ADSSL1",0.0746962564147525,0.0280356667536259
"3821","USP31",893448.016382941,0.996144822700384
"3822","ZNF597",4372776.11326387,0.995971396416476
"3823","MYO1D",719361.436522696,0.994310431676029
"3824","SLFN12L",1.75409384687059,0.624874002939415
"3825","DYM",1625408.51731734,0.994919209729977
"3826","TLE6",NA,NA
"3827","MYBPC2",9580055.1443494,0.994284823894285
"3828","ZNF813",NA,NA
"3829","ITPKB",1235992.32505907,0.995007982279361
"3830","TGM6",0.186421800302538,0.144707229868829
"3831","ZBTB21",4543975.67368357,0.995333156536556
"3832","TBR1",4476921.19753138,0.995335897970908
"3833","ASXL2",3741318.83436985,0.994918845386625
"3834","LRPPRC",313761.549563653,0.995410063136541
"3835","MOGS",3295067.80106644,0.995414084435907
"3836","LRRTM1",1159824.20563949,0.995030044249571
"3837","SGOL1",0.354000626914191,0.367855043613893
"3838","LMCD1",0.161523216122641,0.153226803280951
